,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,sst2_id,sst2_split,rationale_binary
285,QID1009,245,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",negative,positive,1,"Thanks,to,Williams,,all,the,interesting,developments,are,processed","[0, 2, 3, 4, 5, 6, 7, 8, 9]",40,Latino/Hispanic,Male,Well,PASSED,676,LO,Latino/Hispanic,>=38,59503,train,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
286,QID987,234,A generic family comedy unlikely to be appreciated by anyone outside the under-10 set.,negative,positive,1,family,[2],46,Latino/Hispanic,Female,Very well,PASSED,658,LO,Latino/Hispanic,>=38,60110,train,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
287,QID691,86,"A miraculous movie, I'm Going Home is so slight, yet overflows with wisdom and emotion.",positive,positive,1,"miraculous,movie,,slight,,wisdom,emotion.","[1, 2, 8, 12, 14]",49,Latino/Hispanic,Male,Not well,PASSED,428,LO,Latino/Hispanic,>=38,60159,train,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]"
288,QID957,219,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,negative,positive,1,exciting,[3],42,Latino/Hispanic,Male,Well,PASSED,629,LO,Latino/Hispanic,>=38,60265,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
289,QID549,15,The soundtrack alone is worth the price of admission.,positive,positive,1,"The,soundtrack,alone","[0, 1, 2]",51,Latino/Hispanic,Female,Very well,PASSED,328,LO,Latino/Hispanic,>=38,60395,train,"[1, 1, 1, 0, 0, 0, 0, 0, 0]"
290,QID667,74,"I thought the relationships were wonderful, the comedy was funny, and the love `real'.",positive,no sentiment,3,relationships,[3],44,Latino/Hispanic,Male,Very well,PASSED,410,LO,Latino/Hispanic,>=38,60405,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
291,QID985,233,"As a remake, it's a pale imitation.",negative,negative,2,pale,[5],46,Latino/Hispanic,Female,Very well,PASSED,655,LO,Latino/Hispanic,>=38,60598,train,"[0, 0, 0, 0, 0, 1, 0]"
292,QID733,107,"Stitch is a bad mannered, ugly and destructive little ****.",negative,negative,2,"bad,mannered,,ugly,destructive","[3, 4, 5, 7]",40,Latino/Hispanic,Male,Very well,PASSED,457,LO,Latino/Hispanic,>=38,60861,train,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 0]"
293,QID833,157,The movie is virtually without context -- journalistic or historical.,negative,no sentiment,3,"journalistic,historical.","[7, 9]",38,Latino/Hispanic,Female,Very well,PASSED,522,LO,Latino/Hispanic,>=38,61424,train,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
294,QID973,227,"Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.",positive,no sentiment,3,"Most,haunting","[0, 1]",55,White Mexican,Male,Very well,PASSED,647,LO,Latino/Hispanic,>=38,61907,train,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
295,QID711,96,Mr. Soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious.,negative,negative,2,"unimpressively,fussy,pretentious.","[11, 12, 14]",58,Latino/Hispanic,Male,Very well,PASSED,444,LO,Latino/Hispanic,>=38,62376,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
296,QID547,14,I love the robust middle of this picture.,positive,positive,1,"I,love","[0, 1]",51,Latino/Hispanic,Female,Very well,PASSED,326,LO,Latino/Hispanic,>=38,62429,train,"[1, 1, 0, 0, 0, 0, 0, 0]"
297,QID1025,253,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",positive,positive,1,"of,the,finest","[2, 3, 4]",51,Latino/Hispanic,Male,Well,PASSED,685,LO,Latino/Hispanic,>=38,63203,train,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
298,QID613,47,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",negative,negative,2,"mindless,,lifeless,,meandering,,loud,,painful,,obnoxious.","[10, 11, 12, 13, 14, 15]",38,Latino/Hispanic,Male,Very well,PASSED,372,LO,Latino/Hispanic,>=38,63448,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
299,QID685,83,Exceptionally well acted by Diane Lane and Richard Gere.,positive,positive,1,"Exceptionally,acted,Diane,Lane,Richard,Gere.","[0, 2, 4, 5, 7, 8]",49,Latino/Hispanic,Male,Not well,PASSED,422,LO,Latino/Hispanic,>=38,64664,train,"[1, 0, 1, 0, 1, 1, 0, 1, 1]"
300,QID793,137,``Simone'' is a fun and funky look into an artificial creation in a world that thrives on artificiality.,positive,positive,1,"fun,funky","[3, 5]",42,Latino/Hispanic,Male,Very well,PASSED,495,LO,Latino/Hispanic,>=38,64740,train,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
301,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"giddy,delight,of,discovery,","[15, 18, 19, 20]",42,Latino/Hispanic,Male,Well,PASSED,628,LO,Latino/Hispanic,>=38,65041,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
302,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"is,capped,with,pointless,extremes","[7, 8, 9, 10, 11]",39,Latino/Hispanic,Male,Very well,PASSED,306,LO,Latino/Hispanic,>=38,65249,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
303,QID1005,243,"But the talented cast alone will keep you watching, as will the fight scenes.",positive,positive,1,"the,talented,cast,will,keep,you,watching,,as,the,fight,scenes.","[1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13]",40,Latino/Hispanic,Male,Well,PASSED,674,LO,Latino/Hispanic,>=38,65502,train,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
304,QID855,168,Narc is a no-bull throwback to 1970s action films.,positive,positive,1,no-bull,[3],50,Latino/Hispanic,Male,Very well,PASSED,541,LO,Latino/Hispanic,>=38,65601,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
305,QID693,87,"A fiercely clever and subtle film, capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries.",positive,positive,1,"fiercely,clever,capturing,precarious,extravagant,exiled,aristocracy","[1, 2, 6, 8, 12, 16, 17]",49,Latino/Hispanic,Male,Not well,PASSED,429,LO,Latino/Hispanic,>=38,65666,train,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
306,QID597,39,... something appears to have been lost in the translation this time.,negative,negative,2,"appears,been,lost","[2, 5, 6]",40,Latino/Hispanic,Female,Very well,PASSED,359,LO,Latino/Hispanic,>=38,66267,train,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
307,QID787,134,"For VeggieTales fans, this is more appetizing than a side dish of asparagus.",positive,positive,1,"more,appetizing","[5, 6]",42,Latino/Hispanic,Male,Very well,PASSED,491,LO,Latino/Hispanic,>=38,66326,train,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
308,QID637,59,"Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...",negative,negative,2,"I,could,feel,my,eyelids...,getting...,very...,heavy...","[12, 13, 14, 15, 16, 17, 18, 19]",49,Latino/Hispanic,Female,Very well,PASSED,388,LO,Latino/Hispanic,>=38,66422,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
309,QID933,207,"Methodical, measured, and gently tedious in its comedy, Secret Ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain.",positive,negative,2,"tedious,lodging,itself","[4, 24, 25]",38,Latino/Hispanic,Male,Well,PASSED,612,LO,Latino/Hispanic,>=38,66456,train,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
310,QID903,192,"The film just might turn on many people to opera, in general, an art form at once visceral and spiritual, wonderfully vulgar and sublimely lofty -- and as emotionally grand as life.",positive,positive,1,"wonderfully,sublimely,lofty","[20, 23, 24]",45,Latino/Hispanic,Male,Very well,PASSED,578,LO,Latino/Hispanic,>=38,66469,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
311,QID839,160,"Armed with a game supporting cast, from the pitch-perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud.",positive,positive,1,"game,pitch-perfect,always,hilarious,shoots,and,scores,,doing,its,namesake,proud.","[3, 8, 12, 13, 19, 20, 21, 22, 23, 24, 25]",50,Latino/Hispanic,Male,Very well,PASSED,526,LO,Latino/Hispanic,>=38,66741,train,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
312,QID919,200,It's the funniest American comedy since Graffiti Bridge.,positive,positive,1,"funniest,American,comedy","[2, 3, 4]",38,Latino/Hispanic,Male,Well,PASSED,599,LO,Latino/Hispanic,>=38,66793,train,"[0, 0, 1, 1, 1, 0, 0, 0]"
