,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,sst2_id,sst2_split,rationale_binary
297,QID1025,253,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",positive,positive,1,"finest,kind,,evoking,memories,of,Day,of,the,Jackal,,The,French,Connection,","[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",52,African,Female,Very well,PASSED,685,BO,Black/African American,>=38,63203,train,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
298,QID613,47,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",negative,negative,2,"mindless,,lifeless,,meandering,,loud,,painful,,obnoxious.","[10, 11, 12, 13, 14, 15]",49,Black/African American,Female,Very well,PASSED,372,BO,Black/African American,>=38,63448,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
299,QID685,83,Exceptionally well acted by Diane Lane and Richard Gere.,positive,positive,1,"Exceptionally,well,acted","[0, 1, 2]",76,African,Male,Very well,PASSED,422,BO,Black/African American,>=38,64664,train,"[1, 1, 1, 0, 0, 0, 0, 0, 0]"
300,QID793,137,``Simone'' is a fun and funky look into an artificial creation in a world that thrives on artificiality.,positive,positive,1,"``Simone'',fun,funky,thrives","[0, 3, 5, 15]",44,Black/African American,Female,Very well,PASSED,495,BO,Black/African American,>=38,64740,train,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
301,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"audience,giddy,with,the,delight,of,discovery,","[14, 15, 16, 17, 18, 19, 20]",40,Black/African American,Male,Very well,PASSED,628,BO,Black/African American,>=38,65041,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
302,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"rehashes,several,old,themes,capped,with,pointless,extremes,insanely,violent,very,graphic.","[2, 3, 4, 5, 8, 9, 10, 11, 14, 15, 17, 18]",41,African,Female,Very well,PASSED,306,BO,Black/African American,>=38,65249,train,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]"
303,QID1005,243,"But the talented cast alone will keep you watching, as will the fight scenes.",positive,positive,1,"talented,keep","[2, 6]",49,Black/African American,Male,Very well,PASSED,674,BO,Black/African American,>=38,65502,train,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
304,QID855,168,Narc is a no-bull throwback to 1970s action films.,positive,no sentiment,3,"no-bull,throwback","[3, 4]",58,Black/African American,Female,Very well,PASSED,541,BO,Black/African American,>=38,65601,train,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
305,QID693,87,"A fiercely clever and subtle film, capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries.",positive,positive,1,"clever,subtle,extravagant,confidence,cruel,earnestness,victorious,revolutionaries.","[2, 4, 12, 13, 20, 21, 24, 25]",76,African,Male,Very well,PASSED,429,BO,Black/African American,>=38,65666,train,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]"
306,QID597,39,... something appears to have been lost in the translation this time.,negative,no sentiment,3,translation,[9],42,Black/African American,Male,Very well,PASSED,359,BO,Black/African American,>=38,66267,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
307,QID787,134,"For VeggieTales fans, this is more appetizing than a side dish of asparagus.",positive,positive,1,"more,appetizing","[5, 6]",44,Black/African American,Female,Very well,PASSED,491,BO,Black/African American,>=38,66326,train,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
308,QID637,59,"Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...",negative,negative,2,"eyelids...,heavy...","[16, 19]",38,Black/African American,Female,Very well,PASSED,388,BO,Black/African American,>=38,66422,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
309,QID933,207,"Methodical, measured, and gently tedious in its comedy, Secret Ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain.",positive,positive,1,"Methodical,,measured,,gently,tedious,comedy,,purposefully,reductive,why,it's,so,successful","[0, 1, 3, 4, 7, 12, 13, 19, 20, 21, 22]",57,Black/African American,Male,Very well,PASSED,612,BO,Black/African American,>=38,66456,train,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
310,QID903,192,"The film just might turn on many people to opera, in general, an art form at once visceral and spiritual, wonderfully vulgar and sublimely lofty -- and as emotionally grand as life.",positive,positive,1,"art,form,visceral,spiritual,,wonderfully,vulgar,grand","[13, 14, 17, 19, 20, 21, 29]",44,Black/African American,Female,Very well,PASSED,578,BO,Black/African American,>=38,66469,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
311,QID839,160,"Armed with a game supporting cast, from the pitch-perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud.",positive,positive,1,"the,pitch-perfect,Forster,always,hilarious,Mike,shoots,and,scores,","[7, 8, 9, 12, 13, 18, 19, 20, 21]",58,Black/African American,Female,Very well,PASSED,526,BO,Black/African American,>=38,66741,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
312,QID919,200,It's the funniest American comedy since Graffiti Bridge.,positive,positive,1,"funniest,American,comedy","[2, 3, 4]",57,Black/African American,Male,Very well,PASSED,599,BO,Black/African American,>=38,66793,train,"[0, 0, 1, 1, 1, 0, 0, 0]"
